"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","adj_p_val"
"Phpt1",1.27586544605748e-26,-0.280698298966694,0.25,0.99,3.07534607117695e-22,5.51463469564673e-26
"Pfdn4",1.29644840553149e-26,-0.528862258619172,0.19,0.97,3.1249592366931e-22,5.59760664505948e-26
"Dcaf13",1.31940315754978e-26,-0.450789950827882,0.37,1,3.18028937095798e-22,5.69063092631244e-26
"Rbfox3",1.32815900577477e-26,1.01750275097542,0.81,0.06,3.2013944675195e-22,5.7222816502804e-26
"Prdx1",1.34455839073291e-26,-1.24599471404381,0.93,1,3.24092354502261e-22,5.78676143218419e-26
"Rpp25l",1.35906080122552e-26,-0.371873407660902,0.11,0.94,3.27588015527398e-22,5.84294830090246e-26
"D8Ertd738e",1.43318433290707e-26,-0.749160098537512,0.26,0.99,3.4545475160392e-22,6.15506931058067e-26
"Pop7",1.44585797831732e-26,-0.361203873146476,0.11,0.91,3.48509607093607e-22,6.20289974332308e-26
"Tmed1",1.50444930152384e-26,-0.296203071249707,0.14,0.94,3.62632459639307e-22,6.44741170939677e-26
"Plrg1",1.5357608567788e-26,-0.381189829062601,0.22,0.96,3.70179796917961e-22,6.57307906735951e-26
"Sae1",1.53702914034862e-26,-0.720623942173665,0.49,0.99,3.70485503989631e-22,6.57307906735951e-26
"Myef2",1.54556204670268e-26,-0.385982072362741,0.41,0.99,3.72542275737215e-22,6.60257564289813e-26
"Mesd",1.54924481318291e-26,-0.263836555874685,0.31,0.98,3.73429969769609e-22,6.61131216788521e-26
"Gpr37",1.55928742297542e-26,0.660289759119067,0.77,0.01,3.75850640433994e-22,6.64714184429964e-26
"Gm9118",1.58081706227513e-26,-1.72323610023439,0.09,0.86,3.81040144690797e-22,6.73181274304293e-26
"Nfe2l2",1.66330671292651e-26,-0.259427727480005,0.13,0.94,4.00923450083806e-22,7.07562613286019e-26
"Ahdc1",1.70221084343339e-26,1.85303349639476,0.95,0.74,4.10300901701185e-22,7.233500184148e-26
"Twistnb",1.89194515021303e-26,-0.459930033871348,0.16,0.97,4.5603445900735e-22,8.03131710978972e-26
"Dhps",1.98320361370682e-26,-0.348017028146978,0.12,0.96,4.78031399047891e-22,8.40986658459498e-26
"Fbl",1.98645399342224e-26,-0.494827966384335,0.14,0.97,4.78814870574496e-22,8.41481088294394e-26
"Gm10181",1.99787993606786e-26,4.60636120423302,0.76,0,4.81568979789796e-22,8.45434098732278e-26
"1110038B12Rik",2.04652444321878e-26,-0.798601730819144,0.15,0.99,4.93294251793456e-22,8.65111955735522e-26
"Wdr5",2.04971165626224e-26,-0.334709089404031,0.24,0.95,4.9406249762545e-22,8.6555292430237e-26
"Ank3",2.05468352295415e-26,1.33816803816038,0.96,0.66,4.95260916372868e-22,8.66745807958818e-26
"Polr2e",2.11320562937326e-26,-0.903731278150831,0.36,1,5.0936708490413e-22,8.90502205196225e-26
"2810025M15Rik",2.25881520019479e-26,-0.593193768627979,0.16,0.96,5.44464815854953e-22,9.50869339226943e-26
"EU599041",2.26461080764053e-26,0.701151985799877,0.88,0.27,5.45861789073673e-22,9.52316024004668e-26
"Paics",2.34062766554031e-26,-0.758195113356791,0.46,0.98,5.64184892501836e-22,9.83258468864332e-26
"Mapre1",2.36056038917728e-26,-0.536382383053547,0.59,0.98,5.68989476207291e-22,9.90601069761817e-26
"Cnbp",2.64274226168522e-26,-1.00348239211604,0.83,1,6.37006594756606e-22,1.10786609661716e-25
"BC051077",2.69459371455945e-26,-0.808506072373823,0.31,0.99,6.49504868957409e-22,1.12843099851416e-25
"Srsf2",2.72792400625563e-26,-1.06797618463868,0.62,0.99,6.57538802467856e-22,1.14120509981906e-25
"Rbm3",2.7341232821055e-26,-1.0349063246738,0.52,0.99,6.59033075918709e-22,1.14176920186072e-25
"Snhg6",2.73492895268595e-26,-0.264944094510275,0.1,0.97,6.59227274755421e-22,1.14176920186072e-25
"2810004N23Rik",2.75758735817532e-26,-0.331300350259818,0.36,0.98,6.64688856814579e-22,1.15003927323903e-25
"Taf6l",2.92966483884924e-26,-0.292794908823233,0.14,0.95,7.06166412756221e-22,1.22054251335752e-25
"Adsl",2.95165674188711e-26,-0.562011354769322,0.36,0.96,7.11467341064468e-22,1.22843693474209e-25
"Gnpnat1",2.98704434208947e-26,-0.301662945804636,0.21,0.97,7.19997168217247e-22,1.24188444995007e-25
"Wdr12",3.1240375561958e-26,-0.28525519158954,0.4,1,7.53018012545436e-22,1.29750407555169e-25
"Zfas1",3.15729423583681e-26,-0.910436179595123,0.47,1,7.61034202606104e-22,1.30996884173414e-25
"Bax",3.74209100767299e-26,-0.713558500977415,0.37,0.99,9.01993616489496e-22,1.55100835708171e-25
"Scfd2",4.01876894206392e-26,2.13771794406489,0.9,0.32,9.68684065795088e-22,1.66397643272944e-25
"Prrt2",4.20217811102295e-26,0.795215545000824,0.84,0.12,1.01289301188097e-21,1.73813453219259e-25
"Gm1821",4.26589592113916e-26,-1.36790919692473,0.52,1,1.02825155283138e-21,1.76268391337142e-25
"0610010K14Rik",4.29176807235329e-26,-0.451311218061591,0.17,0.99,1.03448777616004e-21,1.77156111534665e-25
"Nr2f1",4.29918880310032e-26,0.435365092687139,0.77,0.02,1.0362764690993e-21,1.77281156262676e-25
"Cadm2",4.36971727900409e-26,0.762394953110195,0.76,0.01,1.05327665293115e-21,1.80005598523873e-25
"Magohb",4.46352171349277e-26,-0.343788857739869,0.13,0.95,1.0758872738203e-21,1.83682335956884e-25
"Eif4a1",4.61036135715524e-26,-0.91879761472035,0.99,1,1.1112815015287e-21,1.89531861495272e-25
"Rad23a",5.01198567775723e-26,-0.250618415517933,0.13,0.93,1.2080890277666e-21,2.05833023205554e-25
"Ercc1",5.0343393477858e-26,-0.280032607716846,0.1,0.89,1.21347715639029e-21,2.06540934420846e-25
"Zscan10",5.06942494486287e-26,-0.280668926966632,0.01,0.76,1.22193418870975e-21,2.07769223374735e-25
"Cnot9",5.19558104541579e-26,-0.271129287822796,0.22,0.98,1.25234285518702e-21,2.12723739151557e-25
"Dtymk",5.2792977365453e-26,-0.727455682380219,0.37,0.99,1.27252192641688e-21,2.15932370440055e-25
"Rpl7l1",5.38758200312983e-26,-0.369562773808823,0.33,0.97,1.29862276603441e-21,2.20138345613716e-25
"Gm44346",5.44286952164299e-26,-2.46374840169204,0.02,0.77,1.31194926949683e-21,2.22172540534608e-25
"2010204K13Rik",5.55610858148994e-26,-0.300385647809497,0.16,0.96,1.33924441248233e-21,2.26565761045201e-25
"Lsm1",5.69953457597711e-26,-0.252273850310697,0.19,0.96,1.37381581419352e-21,2.32179829295859e-25
"2810433D01Rik",5.79440932566826e-26,0.96130657801797,0.75,0,1.39668442385908e-21,2.35569289503754e-25
"Gm10705",5.79440932566826e-26,-0.299536640463556,0,0.75,1.39668442385908e-21,2.35569289503754e-25
"Srpr",6.00960849784499e-26,-0.322871929415737,0.27,0.96,1.44855603232056e-21,2.44072329032195e-25
"1810009A15Rik",6.10397693110017e-26,-0.693070714806649,0.22,0.98,1.47130259947238e-21,2.47655827847753e-25
"Nmd3",6.27664642732767e-26,-0.803393984389907,0.36,0.98,1.51292285484306e-21,2.54405839629737e-25
"Tra2b",6.53574965519362e-26,-0.674427259616349,0.64,1,1.57537709688787e-21,2.64642140000167e-25
"Syncrip",6.71553758155604e-26,-0.436919424347167,0.4,0.99,1.61871317865827e-21,2.71649551269957e-25
"Bop1",6.90343198220022e-26,-0.414732527976541,0.25,0.94,1.66400324498954e-21,2.78970519641064e-25
"Pdia4",7.06011393246031e-26,-0.499514352015885,0.4,0.98,1.70176986228023e-21,2.85016799453423e-25
"Slc35a4",7.68551073510007e-26,-0.291436746099966,0.24,0.95,1.85251550758852e-21,3.09954114261728e-25
"Rab6b",7.9710997736788e-26,0.465561175311376,0.82,0.11,1.92135388944754e-21,3.2115099587167e-25
"Ap2s1",8.12202680805345e-26,-0.605196949527991,0.33,0.98,1.9577333418132e-21,3.26905505723946e-25
"Parp2",8.18729531985465e-26,-0.366017718216677,0.29,0.96,1.97346566389776e-21,3.29204294883e-25
"Slc17a9",8.60480825317445e-26,0.557194927424307,0.87,0.23,2.07410298134517e-21,3.45647869831495e-25
"Exosc8",8.73389653617437e-26,-0.534950791188971,0.19,0.98,2.10521842107947e-21,3.5048449618823e-25
"Elavl3",8.77774248570434e-26,0.587259680767892,0.89,0.29,2.11578704875417e-21,3.5189420471488e-25
"Gm15387",8.97256517884843e-26,-1.23005419733326,0.24,0.98,2.16274711070963e-21,3.59347674871142e-25
"Wdr75",9.00160699580993e-26,-0.486467574926234,0.21,0.99,2.16974735027002e-21,3.60153492983991e-25
"Pecam1",9.03119364575196e-26,2.44477128613524,0.94,0.99,2.17687891637205e-21,3.60979492553472e-25
"Dmac1",9.51567318671521e-26,-0.369503647099559,0.17,0.98,2.29365786492583e-21,3.79968077693069e-25
"Mbd3",1.00461395089756e-25,-0.397589577001065,0.21,0.98,2.42152146724348e-21,4.00753608673266e-25
"Ubxn1",1.02032918804431e-25,-0.665596140575585,0.37,0.99,2.45940147486201e-21,4.0662082252072e-25
"Nudt19",1.09969516343259e-25,-0.437995407991041,0.19,0.95,2.65070522193792e-21,4.37817492581596e-25
"Snap25",1.11834167441421e-25,1.91873779587997,0.8,0.07,2.69565077200802e-21,4.44802496513318e-25
"Nop10",1.14575599016707e-25,-0.838492224632872,0.58,1,2.76173023869871e-21,4.55257572077211e-25
"Bsg",1.20356058283683e-25,-0.702549275295761,0.69,1,2.9010624288699e-21,4.77755562724905e-25
"Gm37697",1.20499887648147e-25,-0.294744767986055,0.17,1,2.90452929187093e-21,4.77856627146924e-25
"Pfdn1",1.2294802770217e-25,-0.508865112142864,0.37,0.98,2.96353925973311e-21,4.87086543507028e-25
"Erh",1.34825016866849e-25,-1.11793291513196,0.51,1,3.24982220655853e-21,5.33616267736735e-25
"Stx4a",1.45619191638995e-25,1.10820300625579,0.91,0.63,3.51000499526632e-21,5.75773434521666e-25
"Tmem160",1.52401779811185e-25,-0.368319422308085,0.23,0.98,3.67349250056881e-21,6.02001942365709e-25
"Pdia3",1.58933776612511e-25,-0.929668763512652,0.75,0.99,3.83093975146797e-21,6.27190279750448e-25
"Mal",1.66337530812419e-25,2.48350418061816,0.74,0,4.00939984270256e-21,6.34692449801264e-25
"Gm22046",1.66337530812419e-25,0.320719323472454,0.74,0,4.00939984270256e-21,6.34692449801264e-25
"Gm22128",1.66337530812419e-25,0.320719323472454,0.74,0,4.00939984270256e-21,6.34692449801264e-25
"Gm22285",1.66337530812419e-25,0.320719323472454,0.74,0,4.00939984270256e-21,6.34692449801264e-25
"Gm22417",1.66337530812419e-25,0.320719323472454,0.74,0,4.00939984270256e-21,6.34692449801264e-25
"Gm22812",1.66337530812419e-25,0.320719323472454,0.74,0,4.00939984270256e-21,6.34692449801264e-25
"Gm23265",1.66337530812419e-25,0.320719323472454,0.74,0,4.00939984270256e-21,6.34692449801264e-25
"Gm24153",1.66337530812419e-25,0.320719323472454,0.74,0,4.00939984270256e-21,6.34692449801264e-25
"Gm24609",1.66337530812419e-25,0.320719323472454,0.74,0,4.00939984270256e-21,6.34692449801264e-25
"Gm24760",1.66337530812419e-25,0.320719323472454,0.74,0,4.00939984270256e-21,6.34692449801264e-25
"Gm25155",1.66337530812419e-25,0.320719323472454,0.74,0,4.00939984270256e-21,6.34692449801264e-25
"Gm25210",1.66337530812419e-25,0.320719323472454,0.74,0,4.00939984270256e-21,6.34692449801264e-25
"Gm25350",1.66337530812419e-25,0.320719323472454,0.74,0,4.00939984270256e-21,6.34692449801264e-25
"Gm25471",1.66337530812419e-25,0.320719323472454,0.74,0,4.00939984270256e-21,6.34692449801264e-25
"Gm25597",1.66337530812419e-25,0.320719323472454,0.74,0,4.00939984270256e-21,6.34692449801264e-25
"Gm25816",1.66337530812419e-25,0.320719323472454,0.74,0,4.00939984270256e-21,6.34692449801264e-25
"Gm26032",1.66337530812419e-25,0.320719323472454,0.74,0,4.00939984270256e-21,6.34692449801264e-25
"Gm26201",1.66337530812419e-25,0.320719323472454,0.74,0,4.00939984270256e-21,6.34692449801264e-25
"Gm26246",1.66337530812419e-25,0.320719323472454,0.74,0,4.00939984270256e-21,6.34692449801264e-25
"Gm26270",1.66337530812419e-25,0.320719323472454,0.74,0,4.00939984270256e-21,6.34692449801264e-25
"Gm26433",1.66337530812419e-25,0.320719323472454,0.74,0,4.00939984270256e-21,6.34692449801264e-25
"Snord116l1",1.66337530812419e-25,0.320719323472454,0.74,0,4.00939984270256e-21,6.34692449801264e-25
"Snord116l10",1.66337530812419e-25,0.320719323472454,0.74,0,4.00939984270256e-21,6.34692449801264e-25
"Snord116l11",1.66337530812419e-25,0.320719323472454,0.74,0,4.00939984270256e-21,6.34692449801264e-25
"Snord116l13",1.66337530812419e-25,0.320719323472454,0.74,0,4.00939984270256e-21,6.34692449801264e-25
"Snord116l15",1.66337530812419e-25,0.320719323472454,0.74,0,4.00939984270256e-21,6.34692449801264e-25
"Snord116l16",1.66337530812419e-25,0.320719323472454,0.74,0,4.00939984270256e-21,6.34692449801264e-25
"Snord116l17",1.66337530812419e-25,0.320719323472454,0.74,0,4.00939984270256e-21,6.34692449801264e-25
"Snord116l2",1.66337530812419e-25,0.320719323472454,0.74,0,4.00939984270256e-21,6.34692449801264e-25
"Snord116l3",1.66337530812419e-25,0.320719323472454,0.74,0,4.00939984270256e-21,6.34692449801264e-25
"Snord116l4",1.66337530812419e-25,0.320719323472454,0.74,0,4.00939984270256e-21,6.34692449801264e-25
"Snord116l5",1.66337530812419e-25,0.320719323472454,0.74,0,4.00939984270256e-21,6.34692449801264e-25
"Snord116l6",1.66337530812419e-25,0.320719323472454,0.74,0,4.00939984270256e-21,6.34692449801264e-25
"Snord116l7",1.66337530812419e-25,0.320719323472454,0.74,0,4.00939984270256e-21,6.34692449801264e-25
"Snord116l8",1.66337530812419e-25,0.320719323472454,0.74,0,4.00939984270256e-21,6.34692449801264e-25
"Abcf2",1.66969756111895e-25,-0.44393525697348,0.33,0.99,4.02463900132113e-21,6.36503215697565e-25
"Tspan6",1.81691488368438e-25,-0.507111750642911,0.16,0.93,4.37949163563282e-21,6.9197031938055e-25
"Hnrnpd",1.83032624212182e-25,-0.436667414645033,0.34,0.98,4.41181837401043e-21,6.96421021625426e-25
"Tram1",1.83743047492202e-25,-0.299026138346815,0.26,0.97,4.42894241675205e-21,6.97865060623378e-25
"Cep57l1",1.83757879475514e-25,-0.674357752659952,0.29,1,4.42929992687779e-21,6.97865060623378e-25
"Apoo",1.86440697592683e-25,-0.466243902439021,0.12,0.96,4.49396657477403e-21,7.07388248291035e-25
"Tmem97",1.88334040942548e-25,-0.511664653442539,0.19,0.97,4.53960372287918e-21,7.13900960831048e-25
"mt-Nd4l",1.98134961984759e-25,-1.75362757880529,0.1,0.85,4.77584512368063e-21,7.50347881362545e-25
"Pigx",2.00236067189051e-25,-0.320143766571204,0.11,0.93,4.82649016352489e-21,7.57594192354451e-25
"Alyref",2.1039813045588e-25,-0.603774509412768,0.36,0.98,5.07143653650853e-21,7.95297053043434e-25
"Tmem11",2.27388888195846e-25,-0.294178160103,0.24,0.98,5.48098176107268e-21,8.58717438397223e-25
"Creld2",2.30784592677512e-25,-0.365819495606331,0.14,0.91,5.56283182189875e-21,8.70726542653379e-25
"Mrps16",2.3503909298082e-25,-0.474832882611048,0.25,0.99,5.66538229720969e-21,8.85950343943578e-25
"Gm44364",2.41396198529054e-25,-0.619587419659277,0.03,0.8,5.81861396934432e-21,9.09063855841223e-25
"Rpl27a",2.58624750707627e-25,-1.06165637616256,0.59,0.99,6.23389099105664e-21,9.73036457228975e-25
"Rpa3",2.67610282343725e-25,-0.254177770846535,0.13,0.97,6.45047824561314e-21,1.00590568884694e-24
"Eny2",2.914698517067e-25,-0.805171769726207,0.36,0.99,7.02558930553829e-21,1.09457096868832e-24
"D130019J16Rik",2.96818740498145e-25,0.278316169978375,0.75,0.02,7.15451892096728e-21,1.11362198456414e-24
"Sfxn1",3.058790016443e-25,-0.324442921333849,0.4,0.99,7.37290745563421e-21,1.14654923828973e-24
"Bola1",3.07616384319298e-25,-0.360750933691713,0.13,0.98,7.41478532763236e-21,1.1519919698488e-24
"Frrs1l",3.14679234559134e-25,0.474574337272287,0.75,0.02,7.58502826981337e-21,1.17734946238668e-24
"1110008F13Rik",3.19949337512474e-25,-0.719887314622369,0.28,0.98,7.71205883140067e-21,1.19595877364616e-24
"Ranbp3",3.46161184022544e-25,-0.269099743781102,0.3,0.96,8.34386917967939e-21,1.2927407029593e-24
"Hacd1",3.46834648294472e-25,-0.290542539357556,0.13,0.96,8.36010236248995e-21,1.29405866466246e-24
"Sf3a3",3.56591948738238e-25,-0.608907325400197,0.33,0.99,8.5952923323865e-21,1.32923517733727e-24
"AC164629.5",3.61803745134569e-25,2.40925871012971,0.91,0.66,8.72091747272366e-21,1.34741856006297e-24
"Myg1",3.64306677959704e-25,-0.401436987976157,0.14,0.93,8.7812481655407e-21,1.35548945522887e-24
"Timm17b",3.69312774416837e-25,-0.443918180527278,0.26,0.99,8.90191511454345e-21,1.37285052515725e-24
"Mphosph10",3.93302832123191e-25,-0.267212766458069,0.22,0.98,9.48017146549739e-21,1.46068402325788e-24
"Orc6",4.08515026400803e-25,-0.584399708313267,0.25,0.99,9.84684619636496e-21,1.5157859940993e-24
"Nap1l1",4.24235324373293e-25,-1.09260404062449,0.69,1,1.02257682586938e-20,1.57267034388887e-24
"Psmg2",4.25065818838275e-25,-0.60027091262603,0.31,0.98,1.02457864972778e-20,1.57430340426616e-24
"Smndc1",4.38728467938924e-25,-0.265001058833598,0.24,0.99,1.05751109911998e-20,1.62341597164935e-24
"Tmem151a",4.493488902074e-25,0.355554583623207,0.78,0.04,1.08311056495592e-20,1.6611918221312e-24
"Snhg11",4.55078995078387e-25,1.34494201275789,0.97,0.61,1.09692240973694e-20,1.68083614193179e-24
"Dpp3",4.65422887215254e-25,-0.271870516679845,0.37,0.98,1.12185532734365e-20,1.71747001434002e-24
"Gm22631",4.72666428700325e-25,0.968082817143211,0.73,0,1.13931515973926e-20,1.73784551244373e-24
"Gm23862",4.72666428700325e-25,0.309541933073806,0.73,0,1.13931515973926e-20,1.73784551244373e-24
"Snord116l14",4.72666428700325e-25,0.309522607202207,0.73,0,1.13931515973926e-20,1.73784551244373e-24
"Gm26504",4.72666428700325e-25,0.306164169977419,0.73,0,1.13931515973926e-20,1.73784551244373e-24
"Med4",4.74690898312659e-25,-0.425092687851678,0.24,0.99,1.14419494129283e-20,1.74370077933413e-24
"Pgp",4.85136229937506e-25,-0.380653294855842,0.18,0.96,1.16937236864136e-20,1.78044996387065e-24
"Rpl22l1",4.98971789040549e-25,-1.36598836418068,0.47,1,1.20272160030334e-20,1.82956322648201e-24
"Syn2",5.32850644013128e-25,0.959943357735585,0.74,0.01,1.28438319232924e-20,1.95201274943829e-24
"Pgd",5.42070453938652e-25,-0.394148954563241,0.26,0.95,1.30660662217373e-20,1.98398769043548e-24
"Mapk10",5.85734786532159e-25,1.48166413890054,0.8,0.1,1.41185512945712e-20,2.14185809169414e-24
"Tatdn1",6.25870663354211e-25,3.43568474197834,0.93,0.77,1.50859864694899e-20,2.28655191670674e-24
"Eif2b1",6.70503913947272e-25,-0.320545428153817,0.18,1,1.6161826341785e-20,2.44739991013123e-24
"Smn1",6.77944056418555e-25,-0.419781560970792,0.19,0.98,1.63411635359128e-20,2.47232173058871e-24
"Cdc26",7.04359228726223e-25,-0.453081375374732,0.36,0.99,1.69778748492169e-20,2.56633412127054e-24
"Mrpl36",7.60652622004158e-25,-0.559622109158646,0.24,0.99,1.83347708007882e-20,2.76894015782758e-24
"Mrps6",7.61622989127661e-25,-0.379660686202167,0.16,0.99,1.83581605299331e-20,2.76997478117871e-24
"Pole4",7.62459582307992e-25,-0.407121771006251,0.24,0.97,1.83783257719518e-20,2.77052145254488e-24
"Limd2",7.65778395998723e-25,-0.591637628761391,0.29,0.95,1.84583224571532e-20,2.78007858331551e-24
"Pcdh9",7.98115090277835e-25,0.962896980874635,0.75,0.03,1.92377661360569e-20,2.8948702780338e-24
"Gm16286",8.11846620366921e-25,-0.481246170964977,0.43,0.98,1.95687509373243e-20,2.94203303987546e-24
"Naa50",8.2573793763302e-25,-0.334553479254278,0.31,0.99,1.99035872487063e-20,2.98968973473049e-24
"Dimt1",8.28142133057191e-25,-0.281789257875527,0.25,0.99,1.99615379752105e-20,2.99570769816477e-24
"Knop1",8.42074432983526e-25,-0.432125166165453,0.45,0.99,2.02973621326349e-20,3.04337912798075e-24
"Gnb2",8.45797447696608e-25,1.21765215388685,0.95,0.95,2.0387101679279e-20,3.05410044396351e-24
"Gnai3",9.24302014618851e-25,-0.349581920302489,0.23,0.97,2.22793757603728e-20,3.33293598423861e-24
"Gm11027",9.24668888369395e-25,2.66136728414351,0.88,0.4,2.22882188852559e-20,3.33293598423861e-24
"Tpt1-ps3",1.03349969662918e-24,-1.13506395511201,0.24,1,2.49114766875498e-20,3.72188963005531e-24
"Trank1",1.04337951696738e-24,0.251281121698423,0.74,0.02,2.51496198769817e-20,3.75412041889243e-24
"Ptges3",1.04461801824368e-24,-1.00749202483988,0.79,1,2.51794727117458e-20,3.75522968802294e-24
"Polr2f",1.0527741016813e-24,-0.786832443683916,0.59,1,2.53760669469261e-20,3.78118242747991e-24
"Kif15",1.06927654836383e-24,-0.264390931037865,0.39,0.99,2.57738419217618e-20,3.83703948955092e-24
"Myl12a",1.11186906634039e-24,-0.646127664443023,0.4,0.99,2.68004919750688e-20,3.98633696342466e-24
"Seh1l",1.13532791049228e-24,-0.341552921049168,0.29,0.96,2.7365943954506e-20,4.06683121087608e-24
"Ormdl2",1.14626676508625e-24,-0.488675762338916,0.21,0.98,2.7629614105639e-20,4.10237493852233e-24
"Wdr70",1.21385598023368e-24,-0.270806208347056,0.29,0.99,2.92587845475527e-20,4.34042213658404e-24
"Eif3d",1.23209854889633e-24,-0.766174032568155,0.49,1,2.96985034225971e-20,4.40175384238449e-24
"Ivns1abp",1.2427257105921e-24,-0.361815257509242,0.35,0.98,2.99546605281121e-20,4.43579460093751e-24
"Lsm6",1.26862850174666e-24,-0.673301398542244,0.37,0.99,3.05790214061015e-20,4.5242519978368e-24
"Mir124a-1hg",1.27795871330321e-24,1.03910642754089,0.74,0.02,3.08039168254606e-20,4.55350337652698e-24
"Ost4",1.27972923506172e-24,-0.81315797554632,0.39,0.99,3.08465934819278e-20,4.55579093645871e-24
"Gm24715",1.32967226631728e-24,2.90924155352985,0.72,0,3.20504203073118e-20,4.71694810116245e-24
"Gm23089",1.32967226631728e-24,0.296813689315294,0.72,0,3.20504203073118e-20,4.71694810116245e-24
"Gm24711",1.32967226631728e-24,0.296813689315294,0.72,0,3.20504203073118e-20,4.71694810116245e-24
"Gm26188",1.32967226631728e-24,0.296813689315294,0.72,0,3.20504203073118e-20,4.71694810116245e-24
"Gm37716",1.34850938168027e-24,0.300388061672887,0.76,0.05,3.25044701360212e-20,4.77957188221531e-24
"Mrps23",1.41293644078859e-24,-0.307740782711379,0.21,0.98,3.40574199687681e-20,5.00353018549433e-24
"Prkrip1",1.42182738473257e-24,-0.331818084739724,0.27,0.96,3.42717272815938e-20,5.03060223677946e-24
"2700097O09Rik",1.46025543289365e-24,-0.287196791904978,0.24,0.96,3.51979969544685e-20,5.16204131575452e-24
"Bmt2",1.51042063160779e-24,0.567415793084174,0.95,0.61,3.64071789042742e-20,5.33470524042051e-24
"Sec13",1.51640260284138e-24,-0.626956988929701,0.31,0.98,3.65513683388886e-20,5.35115149271909e-24
"Snhg15",1.55867159836098e-24,-0.290947596367097,0.16,0.95,3.7570220206893e-20,5.49550850880635e-24
"Wdr18",1.65903113910039e-24,-0.336620907121005,0.31,0.99,3.99892865768757e-20,5.84424843677859e-24
"Emb",1.71800855221153e-24,-0.812837281922756,0.38,1,4.14108781425067e-20,6.04673105952742e-24
"Nme3",1.81103875939152e-24,-0.345424706277783,0.15,0.94,4.36532782563733e-20,6.3686092958742e-24
"Polr2i",1.97755796046102e-24,-0.578092342106395,0.26,0.98,4.76670570789525e-20,6.94813010128907e-24
"mt-Rnr2",2.03476292180598e-24,-0.986669548583605,1,1,4.90459254672114e-20,7.14290253507022e-24
"H2afv",2.11426852947683e-24,-0.60169150810006,0.27,0.98,5.09623286345094e-20,7.41555347827797e-24
"Scg5",2.12075706430716e-24,1.75716216605444,0.82,0.15,5.11187282780599e-20,7.43185439983335e-24
"Slc22a17",2.1620265555513e-24,1.41534768926868,0.92,0.53,5.21134880950085e-20,7.56407519683808e-24
"1810058I24Rik",2.16223502034955e-24,-0.43395013962736,0.4,0.99,5.21185129305056e-20,7.56407519683808e-24
"Ppid",2.20713688891517e-24,-0.778603135743718,0.52,0.99,5.32008275704111e-20,7.71446893554158e-24
"Mrpl44",2.31069915056945e-24,-0.260403217632782,0.17,0.93,5.5697092325326e-20,8.06945715471355e-24
"Abca2",2.42695039033896e-24,0.355302683182379,0.89,0.18,5.84992122087304e-20,8.46810607242731e-24
"Mettl9",2.46325145192344e-24,-0.427820678500249,0.22,0.99,5.93742129971626e-20,8.58734551935659e-24
"Sms-ps",2.64705700154611e-24,-0.332706102744247,0.12,0.9,6.38046619652675e-20,9.22016317104543e-24
"Dpf2",2.69040658360356e-24,-0.266805250887469,0.21,0.99,6.48495602911803e-20,9.36307877414447e-24
"Hprt",2.71939758283133e-24,-0.780066154933082,0.42,0.97,6.55483593365664e-20,9.45582088018095e-24
"Nrxn1",2.76184580535545e-24,1.43129387721792,0.76,0.06,6.65715312922877e-20,9.59515621017207e-24
"Usmg5",2.81769147019717e-24,-1.03420543878372,0.41,0.99,6.79176351976325e-20,9.77665638463336e-24
"Tomm22",2.81893188796463e-24,-0.69964881987161,0.36,0.99,6.79475342274995e-20,9.77665638463336e-24
"Anapc13",2.93866474926961e-24,-0.347933102748525,0.21,0.96,7.08335751163946e-20,1.01831670324476e-23
"Ube2f",2.98952138746216e-24,-0.277536633953638,0.26,0.98,7.20594235233879e-20,1.03505127282888e-23
"Dynlt1-ps1",3.01630606001357e-24,-0.608841669309684,0.23,0.95,7.27050412705672e-20,1.04342995409381e-23
"Ncaph2",3.10938761469484e-24,-0.292100771777743,0.3,0.98,7.49486790646045e-20,1.07470871579821e-23
"Zpr1",3.27712074313008e-24,-0.351149109030714,0.29,0.96,7.89917183924074e-20,1.13171398118188e-23
"Mest",3.30991846096798e-24,-1.01068771199818,0.27,0.93,7.97822745831721e-20,1.14206331854083e-23
"Mrpl52",3.33447650741585e-24,-0.538014783866025,0.17,0.99,8.03742217347517e-20,1.14955436895284e-23
"Cct5",3.39173990517722e-24,-1.06212654607931,0.6,1,8.17544986743917e-20,1.16829812262802e-23
"Psmb5",3.41206555473222e-24,-0.86953123594351,0.45,1,8.22444281312654e-20,1.17429741214441e-23
"Ier2",3.50171339806955e-24,-0.328026441146415,0.15,0.94,8.44052997470685e-20,1.20412410460024e-23
"Adgrb3",3.52278194339012e-24,0.756882973974991,0.84,0.27,8.49131359634754e-20,1.21033793238008e-23
"Eno1",3.61857275089544e-24,-1.03082724182639,0.75,1,8.72220775875837e-20,1.24219202341538e-23
"Ncbp2",3.62651794923291e-24,-0.287659122790663,0.25,0.99,8.74135886483101e-20,1.24386176389577e-23
"Grm5",3.70340757199699e-24,0.818582455433037,0.71,0,8.92669361154154e-20,1.26165876524488e-23
"AC154382.1",3.70340757199699e-24,0.798204020954426,0.71,0,8.92669361154154e-20,1.26165876524488e-23
"Gm43541",3.70340757199699e-24,0.559314564999377,0.71,0,8.92669361154154e-20,1.26165876524488e-23
"Gm25074",3.70340757199699e-24,0.294883624470847,0.71,0,8.92669361154154e-20,1.26165876524488e-23
