"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","adj_p_val"
"MACF1",0.037276082166865,-0.271412054620106,0.929,0.944,1,0.0436721626862718
"U3",0.0375540024077505,-0.334903304460338,0.315,0.372,1,0.0439167431471852
"NOP10",0.0404553436904192,-0.298162431528436,0.441,0.52,1,0.0472226897856915
"ARGLU1",0.0408596786025443,-0.262658789925632,0.787,0.806,1,0.0476071484635149
"MRPL52",0.0425933109449238,-0.290193605803377,0.433,0.499,1,0.0495361766484004
"NIT2",0.0448185493929688,-0.269468068319897,0.378,0.468,1,0.05202884618745
"PCBP1-AS1",0.0455223258689642,-0.291946391126326,0.992,0.977,1,0.0527494104503509
"TXK",0.0464281282250085,-0.330364719840562,0.717,0.733,1,0.0537010226281975
"UQCRQ",0.0496249193718169,-0.294506802072124,0.717,0.733,1,0.0572942250929158
"RN7SL2",0.0501154081645118,-0.35013682065164,0.606,0.737,1,0.0577555066868693
"THUMPD3-AS1",0.0510671364443799,-0.421455116614975,0.378,0.445,1,0.0587457094967051
"SRGN",0.0516113840340388,-0.278808420171445,0.976,0.929,1,0.0592644283211838
"Z93241.1",0.0537874807676824,-0.489196666886254,0.339,0.401,1,0.061651715320358
"PSMC1",0.0563184168534604,-0.346809309071053,0.425,0.484,1,0.0644363868503556
"TCEAL8",0.0572752329398389,-0.317828810110208,0.244,0.322,1,0.0654132606417225
"CLDND1",0.0579864384634922,-0.418978734081166,0.591,0.639,1,0.0661066219467101
"HSD17B4",0.0595481026010636,-0.375323334855022,0.315,0.384,1,0.0677653138918913
"MRPL27",0.0633616200819486,-0.266205989372766,0.189,0.265,1,0.0719760800573119
"RIC3",0.0645846325344889,0.29862691000066,0.787,0.729,1,0.0732343601060722
"ABCD4",0.067339436651955,-0.252059369497751,0.772,0.797,1,0.0762220004883983
"IVD",0.0728427047600856,-0.347774293307021,0.701,0.71,1,0.0822998048009456
"CDK5RAP3",0.0729681733904447,-0.318991881946326,0.598,0.647,1,0.0822998048009456
"SRSF1",0.0736888783452798,-0.254430450584973,0.575,0.626,1,0.0829653151582494
"SACM1L",0.0740513556478804,-0.269647759779787,0.409,0.468,1,0.0832258598874408
"TMED10",0.0747850428520372,-0.364643691846161,0.874,0.825,1,0.0838996242525109
"DRG1",0.0749150975609034,-0.277957669652285,0.268,0.342,1,0.0838996242525109
"PPIE",0.076428579434588,-0.278508324820969,0.646,0.685,1,0.0854439224312736
"VTI1B",0.0842027489668295,-0.253648558076256,0.157,0.23,1,0.0939696759120153
"ATP5J",0.0850573995595042,-0.396374926492887,0.622,0.641,1,0.0947569275794477
"IQGAP1",0.0860889692102913,-0.301235583581308,0.74,0.741,1,0.0957381706629334
"LUC7L3",0.0895135776802946,-0.373920409261477,0.591,0.614,1,0.0993725906066207
"YAF2",0.0921986902168861,-0.349478955585754,0.488,0.511,1,0.102174813765659
"PNISR",0.0934332092701978,-0.270693699764637,0.78,0.8,1,0.10336252245048
"BZW2",0.0966190383668191,-0.256349151508283,0.157,0.219,1,0.106701024979009
"BUD31",0.0981423647395717,-0.292990827562002,0.559,0.608,1,0.108195141683382
"OSTF1",0.0990891972344867,-0.299402337837528,0.685,0.737,1,0.10903519932086
"FYTTD1",0.0992477877282792,-0.334508643083629,0.693,0.693,1,0.10903519932086
"GPR108",0.102427241349751,-0.300726896405317,0.354,0.411,1,0.112333848457844
"COX20",0.105220913411409,-0.305643860684759,0.583,0.593,1,0.115198758648698
"METTL26",0.105784682333327,-0.283547969468961,0.283,0.338,1,0.115616649366029
"ILF2",0.112951167369088,-0.28766233966245,0.472,0.511,1,0.123237098418163
"SMIM14",0.117287868108911,-0.261022662420206,0.882,0.873,1,0.12774922169667
"PSENEN",0.129173427020236,-0.314672478862283,0.244,0.298,1,0.140453983147003
"HMGN1",0.139150115362348,-0.296459902720742,0.835,0.75,1,0.15104328761554
"RBM8A",0.144023682149393,-0.31971393835558,0.858,0.835,1,0.156066618028779
"PSMC2",0.144557124319026,-0.368262342298729,0.354,0.395,1,0.156377809101502
"FKBP2",0.14482347550103,-0.314263962982097,0.339,0.384,1,0.156399501604003
"COX5B",0.156953464364261,-0.327409154195251,0.709,0.735,1,0.169211290104085
"LSM5",0.160310097118173,-0.262124514836712,0.835,0.829,1,0.172537138423796
"POLR2F",0.162561659568376,-0.383985330609366,0.52,0.537,1,0.174664388876343
"HSBP1",0.172861960471308,-0.2882700673277,0.583,0.583,1,0.185417812329866
"TBCB",0.177348018154375,-0.252913041416052,0.614,0.635,1,0.189908923318766
"DHRS3",0.180588352314426,-0.275812963113218,0.48,0.514,1,0.193053204915253
"C17orf49",0.205037587079855,-0.250921036050186,0.346,0.393,1,0.218821626547408
"SEPT7",0.206013501185478,-0.285602649660329,0.89,0.873,1,0.21917791322971
"AKR1B1",0.206061754642735,-0.271930619315195,0.638,0.639,1,0.21917791322971
"ASPH",0.212406887989098,-0.316629268829351,0.386,0.411,1,0.225549120189092
"SNHG9",0.218841677217803,-0.282436514484555,0.354,0.37,1,0.231994098553097
"GZMA",0.252691971362818,-0.292037551775906,0.276,0.223,1,0.267432336358982
"AC093752.1",0.254409050845427,-0.272552400570788,0.496,0.509,1,0.268801576184436
"TAGLN2",0.268971367043065,-0.250910278909123,0.772,0.737,1,0.283715644638449
"HSPB1",0.277950688155934,-0.309427266532389,0.354,0.395,1,0.292700973431208
"DBI",0.279218298706719,-0.309352805738851,0.425,0.455,1,0.293549039203256
"U2SURP",0.285781477348695,-0.280850473117077,0.504,0.526,1,0.299952459696565
"MRPL51",0.294505077958315,-0.254991394103585,0.354,0.378,1,0.308598555286353
"HIF1A",0.307724706598491,-0.297998795853697,0.795,0.793,1,0.3219195859803
"IFI44",0.31435529074075,-0.296095086094987,0.205,0.238,1,0.328315147401934
"CHKB",0.347125465683601,-0.256707416575343,0.252,0.273,1,0.361945272100306
"COMMD9",0.352215892076399,-0.268080057378811,0.441,0.486,1,0.366650969620514
"NKG7",0.380044005776376,-0.732363142110942,0.307,0.321,1,0.394972084563009
"CCL4",0.410235595131765,-0.858250866447906,0.118,0.09,1,0.4256529459292
"NUDT5",0.413095503191257,-0.253630187934005,0.268,0.29,1,0.427921116682624
"SERINC1",0.434629079831652,-0.283732916038902,0.772,0.775,1,0.449494243799835
"TMEM147",0.441576260645377,-0.285096934878499,0.354,0.361,1,0.455936464243601
"AL139099.5",0.472730946273279,0.356094741041017,0.606,0.699,1,0.487311933252487
"PSMA4",0.508061547210125,-0.275068137007164,0.551,0.551,1,0.522883439997455
"H2AFV",0.57070726180608,-0.264183385701753,0.512,0.499,1,0.586406328878415
"CD96",0.575816192179235,-0.268397447229959,0.937,0.843,1,0.590699970975467
"RMDN1",0.603298468726612,-0.275171008633631,0.512,0.449,1,0.617894399421611
"LTB",0.650138191978992,-0.414391080035646,0.984,0.96,1,0.664795091637134
"PPA2",0.678418020793485,-0.251157401128928,0.567,0.528,1,0.692597175568912
"COMMD1",0.717411717814381,-0.250486249462805,0.551,0.537,1,0.731230242074048
"DYNLL1",0.74124362447639,-0.270413955073602,0.583,0.53,1,0.754310419138634
"PRF1",0.759045359597909,-0.411721939893635,0.339,0.29,1,0.771190085351475
"HSPB11",0.777768419379878,-0.262626735591246,0.543,0.524,1,0.788950393460419
"CNOT1",0.804449910834107,-0.297010120439557,0.63,0.576,1,0.814714024528959
"SSR4",0.806754145843017,-0.258763798727063,0.819,0.745,1,0.815746628360375
"MTRNR2L12",0.834595421035089,0.309569083002282,0.913,0.977,1,0.842556585623659
"PDCD6IP",0.860722068077598,-0.25726694951518,0.512,0.484,1,0.867553195602024
"SELENOK",0.942835077279959,-0.311323282421253,0.63,0.551,1,0.948811844806298
"SEC63",0.953124169988133,-0.266256710404169,0.543,0.518,1,0.957648493579848
"STX8",0.969941414598767,-0.304598061512372,0.52,0.488,1,0.973006000426884
"EGR1",0.973233047580829,-0.306335252269709,0.685,0.631,1,0.974768115479221
"HBP1",0.9909294348201,-0.267232014591008,0.701,0.626,1,0.9909294348201
